Date,Open,High,Low,Close,Adj Close,Volume
2012-01-12,10.520000,10.520000,10.520000,10.520000,6.418639,0
2012-01-13,10.550000,10.550000,10.550000,10.550000,6.436948,0
2012-01-17,10.580000,10.580000,10.580000,10.580000,6.455251,0
2012-01-18,10.560000,10.560000,10.560000,10.560000,6.443048,0
2012-01-19,10.540000,10.540000,10.540000,10.540000,6.430846,0
2012-01-20,10.520000,10.520000,10.520000,10.520000,6.418639,0
2012-01-23,10.510000,10.510000,10.510000,10.510000,6.412545,0
2012-01-24,10.520000,10.520000,10.520000,10.520000,6.418639,0
2012-01-25,10.560000,10.560000,10.560000,10.560000,6.443048,0
2012-01-26,10.610000,10.610000,10.610000,10.610000,6.473554,0
2012-01-27,10.650000,10.650000,10.650000,10.650000,6.497962,0
2012-01-30,10.680000,10.680000,10.680000,10.680000,6.516265,0
2012-01-31,10.710000,10.710000,10.710000,10.710000,6.534570,0
2012-02-01,10.710000,10.710000,10.710000,10.710000,6.534570,0
2012-02-02,10.720000,10.720000,10.720000,10.720000,6.540671,0
2012-02-03,10.680000,10.680000,10.680000,10.680000,6.516265,0
2012-02-06,10.710000,10.710000,10.710000,10.710000,6.534570,0
2012-02-07,10.680000,10.680000,10.680000,10.680000,6.516265,0
2012-02-08,10.690000,10.690000,10.690000,10.690000,6.522368,0
2012-02-09,10.660000,10.660000,10.660000,10.660000,6.504061,0
2012-02-10,10.690000,10.690000,10.690000,10.690000,6.522368,0
2012-02-13,10.690000,10.690000,10.690000,10.690000,6.522368,0
2012-02-14,10.720000,10.720000,10.720000,10.720000,6.540671,0
2012-02-15,10.720000,10.720000,10.720000,10.720000,6.540671,0
2012-02-16,10.680000,10.680000,10.680000,10.680000,6.516265,0
2012-02-17,10.670000,10.670000,10.670000,10.670000,6.510163,0
2012-02-21,10.650000,10.650000,10.650000,10.650000,6.497962,0
2012-02-22,10.680000,10.680000,10.680000,10.680000,6.516265,0
2012-02-23,10.700000,10.700000,10.700000,10.700000,6.528468,0
2012-02-24,10.710000,10.710000,10.710000,10.710000,6.534570,0
2012-02-27,10.740000,10.740000,10.740000,10.740000,6.552873,0
2012-02-28,10.760000,10.760000,10.760000,10.760000,6.565074,0
2012-02-29,10.740000,10.740000,10.740000,10.740000,6.552873,0
2012-03-01,10.720000,10.720000,10.720000,10.720000,6.540671,0
2012-03-02,10.760000,10.760000,10.760000,10.760000,6.565074,0
2012-03-05,10.740000,10.740000,10.740000,10.740000,6.552873,0
2012-03-06,10.760000,10.760000,10.760000,10.760000,6.565074,0
2012-03-07,10.750000,10.750000,10.750000,10.750000,6.558975,0
2012-03-08,10.740000,10.740000,10.740000,10.740000,6.552873,0
2012-03-09,10.730000,10.730000,10.730000,10.730000,6.546767,0
2012-03-12,10.740000,10.740000,10.740000,10.740000,6.552873,0
2012-03-13,10.700000,10.700000,10.700000,10.700000,6.528468,0
2012-03-14,10.610000,10.610000,10.610000,10.610000,6.473554,0
2012-03-15,10.610000,10.610000,10.610000,10.610000,6.473554,0
2012-03-16,10.610000,10.610000,10.610000,10.610000,6.473554,0
2012-03-19,10.570000,10.570000,10.570000,10.570000,6.449151,0
2012-03-20,10.560000,10.560000,10.560000,10.560000,6.443048,0
2012-03-21,10.610000,10.610000,10.610000,10.610000,6.473554,0
2012-03-22,10.630000,10.630000,10.630000,10.630000,6.485756,0
2012-03-23,10.650000,10.650000,10.650000,10.650000,6.497962,0
2012-03-26,10.650000,10.650000,10.650000,10.650000,6.497962,0
2012-03-27,10.690000,10.690000,10.690000,10.690000,6.522368,0
2012-03-28,10.690000,10.690000,10.690000,10.690000,6.522368,0
2012-03-29,10.710000,10.710000,10.710000,10.710000,6.534570,0
2012-03-30,10.680000,10.680000,10.680000,10.680000,6.516265,0
2012-04-02,10.690000,10.690000,10.690000,10.690000,6.522368,0
2012-04-03,10.640000,10.640000,10.640000,10.640000,6.491857,0
2012-04-04,10.660000,10.660000,10.660000,10.660000,6.504061,0
2012-04-05,10.680000,10.680000,10.680000,10.680000,6.516265,0
2012-04-09,10.750000,10.750000,10.750000,10.750000,6.558975,0
2012-04-10,10.790000,10.790000,10.790000,10.790000,6.583380,0
2012-04-11,10.760000,10.760000,10.760000,10.760000,6.565074,0
2012-04-12,10.750000,10.750000,10.750000,10.750000,6.558975,0
2012-04-13,10.790000,10.790000,10.790000,10.790000,6.583380,0
2012-04-16,10.790000,10.790000,10.790000,10.790000,6.583380,0
2012-04-17,10.770000,10.770000,10.770000,10.770000,6.571178,0
2012-04-18,10.780000,10.780000,10.780000,10.780000,6.577277,0
2012-04-19,10.790000,10.790000,10.790000,10.790000,6.583380,0
2012-04-20,10.780000,10.780000,10.780000,10.780000,6.577277,0
2012-04-23,10.800000,10.800000,10.800000,10.800000,6.589480,0
2012-04-24,10.780000,10.780000,10.780000,10.780000,6.577277,0
2012-04-25,10.780000,10.780000,10.780000,10.780000,6.577277,0
2012-04-26,10.800000,10.800000,10.800000,10.800000,6.589480,0
2012-04-27,10.810000,10.810000,10.810000,10.810000,6.595580,0
2012-04-30,10.810000,10.810000,10.810000,10.810000,6.595580,0
2012-05-01,10.800000,10.800000,10.800000,10.800000,6.589480,0
2012-05-02,10.820000,10.820000,10.820000,10.820000,6.601683,0
2012-05-03,10.830000,10.830000,10.830000,10.830000,6.607785,0
2012-05-04,10.850000,10.850000,10.850000,10.850000,6.619989,0
2012-05-07,10.850000,10.850000,10.850000,10.850000,6.619989,0
2012-05-08,10.870000,10.870000,10.870000,10.870000,6.632190,0
2012-05-09,10.860000,10.860000,10.860000,10.860000,6.626089,0
2012-05-10,10.840000,10.840000,10.840000,10.840000,6.613888,0
2012-05-11,10.860000,10.860000,10.860000,10.860000,6.626089,0
2012-05-14,10.860000,10.860000,10.860000,10.860000,6.626089,0
2012-05-15,10.860000,10.860000,10.860000,10.860000,6.626089,0
2012-05-16,10.860000,10.860000,10.860000,10.860000,6.626089,0
2012-05-17,10.860000,10.860000,10.860000,10.860000,6.626089,0
2012-05-18,10.850000,10.850000,10.850000,10.850000,6.619989,0
2012-05-21,10.830000,10.830000,10.830000,10.830000,6.607785,0
2012-05-22,10.810000,10.810000,10.810000,10.810000,6.595580,0
2012-05-23,10.830000,10.830000,10.830000,10.830000,6.607785,0
2012-05-24,10.810000,10.810000,10.810000,10.810000,6.595580,0
2012-05-25,10.820000,10.820000,10.820000,10.820000,6.601683,0
2012-05-29,10.830000,10.830000,10.830000,10.830000,6.607785,0
2012-05-30,10.860000,10.860000,10.860000,10.860000,6.626089,0
2012-05-31,10.890000,10.890000,10.890000,10.890000,6.644394,0
2012-06-01,10.910000,10.910000,10.910000,10.910000,6.656596,0
2012-06-04,10.880000,10.880000,10.880000,10.880000,6.638290,0
2012-06-05,10.860000,10.860000,10.860000,10.860000,6.626089,0
2012-06-06,10.840000,10.840000,10.840000,10.840000,6.613888,0
2012-06-07,10.860000,10.860000,10.860000,10.860000,6.626089,0
2012-06-08,10.860000,10.860000,10.860000,10.860000,6.626089,0
2012-06-11,10.880000,10.880000,10.880000,10.880000,6.638290,0
2012-06-12,10.850000,10.850000,10.850000,10.850000,6.619989,0
2012-06-13,10.870000,10.870000,10.870000,10.870000,6.632190,0
2012-06-14,10.870000,10.870000,10.870000,10.870000,6.632190,0
2012-06-15,10.900000,10.900000,10.900000,10.900000,6.650498,0
2012-06-18,10.910000,10.910000,10.910000,10.910000,6.656596,0
2012-06-19,10.900000,10.900000,10.900000,10.900000,6.650498,0
2012-06-20,10.890000,10.890000,10.890000,10.890000,6.644394,0
2012-06-21,10.900000,10.900000,10.900000,10.900000,6.650498,0
2012-06-22,10.880000,10.880000,10.880000,10.880000,6.638290,0
2012-06-25,10.910000,10.910000,10.910000,10.910000,6.656596,0
2012-06-26,10.900000,10.900000,10.900000,10.900000,6.650498,0
2012-06-27,10.900000,10.900000,10.900000,10.900000,6.650498,0
2012-06-28,10.920000,10.920000,10.920000,10.920000,6.662696,0
2012-06-29,10.910000,10.910000,10.910000,10.910000,6.656596,0
2012-07-02,10.950000,10.950000,10.950000,10.950000,6.681004,0
2012-07-03,10.930000,10.930000,10.930000,10.930000,6.668798,0
2012-07-05,10.960000,10.960000,10.960000,10.960000,6.687103,0
2012-07-06,10.980000,10.980000,10.980000,10.980000,6.699305,0
2012-07-09,11.000000,11.000000,11.000000,11.000000,6.711509,0
2012-07-10,11.010000,11.010000,11.010000,11.010000,6.717607,0
2012-07-11,11.020000,11.020000,11.020000,11.020000,6.723712,0
2012-07-12,11.030000,11.030000,11.030000,11.030000,6.729814,0
2012-07-13,11.040000,11.040000,11.040000,11.040000,6.735914,0
2012-07-16,11.070000,11.070000,11.070000,11.070000,6.754216,0
2012-07-17,11.060000,11.060000,11.060000,11.060000,6.748116,0
2012-07-18,11.080000,11.080000,11.080000,11.080000,6.760322,0
2012-07-19,11.090000,11.090000,11.090000,11.090000,6.766421,0
2012-07-20,11.120000,11.120000,11.120000,11.120000,6.784725,0
2012-07-23,11.120000,11.120000,11.120000,11.120000,6.784725,0
2012-07-24,11.130000,11.130000,11.130000,11.130000,6.790825,0
2012-07-25,11.140000,11.140000,11.140000,11.140000,6.796926,0
2012-07-26,11.130000,11.130000,11.130000,11.130000,6.790825,0
2012-07-27,11.100000,11.100000,11.100000,11.100000,6.772522,0
2012-07-30,11.110000,11.110000,11.110000,11.110000,6.778623,0
2012-07-31,11.130000,11.130000,11.130000,11.130000,6.790825,0
2012-08-01,11.110000,11.110000,11.110000,11.110000,6.778623,0
2012-08-02,11.130000,11.130000,11.130000,11.130000,6.790825,0
2012-08-03,11.100000,11.100000,11.100000,11.100000,6.772522,0
2012-08-06,11.120000,11.120000,11.120000,11.120000,6.784725,0
2012-08-07,11.080000,11.080000,11.080000,11.080000,6.760322,0
2012-08-08,11.080000,11.080000,11.080000,11.080000,6.760322,0
2012-08-09,11.080000,11.080000,11.080000,11.080000,6.760322,0
2012-08-10,11.090000,11.090000,11.090000,11.090000,6.766421,0
2012-08-13,11.080000,11.080000,11.080000,11.080000,6.760322,0
2012-08-14,11.060000,11.060000,11.060000,11.060000,6.748116,0
2012-08-15,11.020000,11.020000,11.020000,11.020000,6.723712,0
2012-08-16,11.000000,11.000000,11.000000,11.000000,6.711509,0
2012-08-17,11.010000,11.010000,11.010000,11.010000,6.717607,0
2012-08-20,11.030000,11.030000,11.030000,11.030000,6.729814,0
2012-08-21,11.030000,11.030000,11.030000,11.030000,6.729814,0
2012-08-22,11.090000,11.090000,11.090000,11.090000,6.766421,0
2012-08-23,11.100000,11.100000,11.100000,11.100000,6.772522,0
2012-08-24,11.100000,11.100000,11.100000,11.100000,6.772522,0
2012-08-27,11.110000,11.110000,11.110000,11.110000,6.778623,0
2012-08-28,11.120000,11.120000,11.120000,11.120000,6.784725,0
2012-08-29,11.110000,11.110000,11.110000,11.110000,6.778623,0
2012-08-30,11.130000,11.130000,11.130000,11.130000,6.790825,0
2012-08-31,11.160000,11.160000,11.160000,11.160000,6.809129,0
2012-09-04,11.160000,11.160000,11.160000,11.160000,6.809129,0
2012-09-05,11.160000,11.160000,11.160000,11.160000,6.809129,0
2012-09-06,11.130000,11.130000,11.130000,11.130000,6.790825,0
2012-09-07,11.150000,11.150000,11.150000,11.150000,6.803031,0
2012-09-10,11.140000,11.140000,11.140000,11.140000,6.796926,0
2012-09-11,11.140000,11.140000,11.140000,11.140000,6.796926,0
2012-09-12,11.130000,11.130000,11.130000,11.130000,6.790825,0
2012-09-13,11.150000,11.150000,11.150000,11.150000,6.803031,0
2012-09-14,11.120000,11.120000,11.120000,11.120000,6.784725,0
2012-09-17,11.130000,11.130000,11.130000,11.130000,6.790825,0
2012-09-18,11.150000,11.150000,11.150000,11.150000,6.803031,0
2012-09-19,11.170000,11.170000,11.170000,11.170000,6.815233,0
2012-09-20,11.170000,11.170000,11.170000,11.170000,6.815233,0
2012-09-21,11.190000,11.190000,11.190000,11.190000,6.827435,0
2012-09-24,11.200000,11.200000,11.200000,11.200000,6.833536,0
2012-09-25,11.210000,11.210000,11.210000,11.210000,6.839635,0
2012-09-26,11.220000,11.220000,11.220000,11.220000,6.845738,0
2012-09-27,11.200000,11.200000,11.200000,11.200000,6.833536,0
2012-09-28,11.210000,11.210000,11.210000,11.210000,6.839635,0
2012-10-01,11.220000,11.220000,11.220000,11.220000,6.845738,0
